mouse5,mouse6,mouse7,mouse8,mouse13,mouse14,mouse15,mouse16,mouse21,mouse22,mouse23,mouse24,mouse29,mouse30,mouse31,mouse32,mouse37,mouse38,mouse39,mouse40,mouse45,mouse46,mouse47,mouse48,Mean,SEM
0.10952327788321983,0.11663885939632944,0.06676449009537784,0.19421221864951768,0.10718336483931946,0.10050446255335661,0.03942442676649509,0.08358016741790084,0.06916666666666667,0.09492102818209971,0.07921400061406202,0.07719928186714542,0.0838506522717049,0.05,0.09766827980642323,0.09074389551391256,0.12336975678533663,0.09913107330804063,0.14796747967479676,0.06981444056586442,0.11679250692917902,0.07600717664328821,0.08868880135059089,0.0480225988700565,0.0929328711104452,0.006778964716232465
0.058166796918611145,0.05247990292734719,0.09053558327219369,0.057491961414790994,0.03364839319470699,0.057948518949683094,0.03275620028076743,0.056664520283322604,0.07666666666666666,0.08400433570764942,0.14921707092416334,0.047775782964292836,0.100314889788574,0.016377440347071583,0.10536735591728992,0.07484383872799545,0.03648219950652097,0.06229347693060825,0.11526648599819332,0.07128421826198787,0.19153206537321993,0.09329636274669711,0.07338210467079347,0.06890198968312454,0.075279090060678,0.007851123460659807
0.07904432287596293,0.08782041559229486,0.09977989728539985,0.06212218649517685,0.07920604914933838,0.10192730565256758,0.08306036499766027,0.11255634256278171,0.1075,0.15949210281820997,0.08458704329137243,0.08787153401156991,0.12478632478632479,0.024620390455531452,0.1682798064232292,0.10709823963657013,0.05710257314064152,0.06694407049320769,0.08274616079494128,0.08634943964725335,0.12147567619229667,0.16718316750937856,0.05289814293753517,0.059567673790223534,0.09433413460581115,0.007293878676929617
0.08574299430612928,0.09874108903382375,0.12252384446074835,0.20205787781350482,0.1003780718336484,0.05471478463329453,0.07428638277959757,0.07198969735994849,0.09972222222222223,0.0579126664602044,0.06631869818851704,0.05066826251745462,0.08106162843004948,0.14164859002169197,0.10382754069511659,0.09858035207268598,0.10962284102925626,0.07024843960347571,0.08274616079494128,0.049237552820135956,0.04425117079231578,0.04501712608057413,0.10061902082160945,0.03831982313927782,0.085426534912926,0.007465492539962986
0.09657251311823155,0.09312907629303807,0.09963316214233309,0.06572347266881029,0.11417769376181475,0.1262449877118096,0.12061300889096865,0.08705730843528654,0.12861111111111112,0.0626354908640446,0.15198035001535154,0.07380809894274885,0.1094017094017094,0.07331887201735358,0.10910690717113947,0.08143100511073254,0.1635530489954177,0.07318565659038062,0.07208672086720867,0.13117765937901893,0.13418713562075887,0.11482629261131952,0.10557118739448508,0.11643330876934414,0.10435274074518407,0.005596815192342154
0.2410405269621525,0.2543606855756105,0.2601614086573734,0.1452090032154341,0.24669187145557656,0.23451041262449876,0.46548900327562004,0.23927881519639407,0.21472222222222223,0.28948590895013937,0.15075222597482346,0.25413923798124877,0.18182636077372918,0.06268980477223428,0.20193576770787505,0.2941510505394662,0.18276348255199154,0.1952025455880553,0.26431797651309846,0.38453058974830057,0.16371977444327632,0.1929538411352145,0.0996060776589758,0.1553672316384181,0.2239544093817387,0.017365761256039815
0.12760969074466896,0.10040952525405733,0.11812179016874541,0.12887459807073956,0.1342155009451796,0.07489328676755917,0.0542817033224146,0.08139085640695429,0.1275,0.09941158253329205,0.09011360147374885,0.11400359066427289,0.05299145299145299,0.3452277657266811,0.06269247690277167,0.10743895513912549,0.137645400070497,0.11430669440704933,0.08256549232158988,0.0376630534631637,0.07426168402943706,0.11025933779155113,0.22802476083286438,0.0789732252517809,0.11178650105331656,0.012845513091514885
0.07134085073127164,0.05900197178826028,0.0764490095377843,0.060192926045016075,0.057655954631379965,0.10296210063381192,0.05744033692091717,0.06761107533805538,0.08513888888888889,0.04010529575720037,0.11467608228431071,0.15170556552962297,0.1269455690508322,0.19772234273318873,0.05829300483941927,0.04122657580919932,0.09658089531194924,0.11846775180516461,0.04101174345076784,0.06558882968950946,0.0923253369014623,0.07617028217256565,0.15498030388294878,0.27818717759764183,0.09549082797213204,0.011373035339825704
0.13095902645975216,0.13741847413923858,0.06603081438004402,0.08411575562700965,0.1268431001890359,0.1462941404734187,0.0726485727655592,0.1998712169993561,0.09097222222222222,0.11203158872716011,0.1131409272336506,0.14282864552164373,0.13882141250562302,0.08839479392624729,0.09282886053673559,0.10448608745031232,0.09287980260838914,0.20022029127401786,0.11129177958446251,0.10435421642476575,0.061454649718054095,0.12428641330941119,0.09622960045019696,0.15622697126013266,0.11644289015776828,0.0074090048149382925
